"emp_id","satisfaction_level","last_evaluation"
"19697","34.0","52.0"
"19698","88.0","96.0"
"19699","80.0","84.0"
"19700","75.0","92.0"
"19701","71.0","70.0"
"19702","66.0","49.0"
"19703","54.0","72.0"
"19704","47.0","40.0"
"19705","87.0","79.0"
"19706","90.0","52.0"
"19707","51.0","63.0"
"19708","62.0","71.0"
"19709","47.0","43.0"
"19710","59.0","94.0"
"19711","87.0","62.0"
"19712","59.0","97.0"
"19713","87.0","71.0"
"19714","89.0","93.0"
"19715","73.0","68.0"
"19716","79.0","98.0"
"19717","80.0","74.0"
"19718","73.0","89.0"
"19719","96.0","90.0"
"19720","66.0","96.0"
"19721","53.0","97.0"
"19722","86.0","56.0"
"19723","92.0","86.0"
"19724","31.0","95.0"
"19725","69.0","73.0"
"19726","70.0","83.0"
"19727","63.0","74.0"
"19728","24.0","53.0"
"19729","13.0","94.0"
"19730","47.0","41.0"
"19731","53.0","58.0"
"19732","96.0","96.0"
"19733","92.0","88.0"
"19734","56.0","59.0"
"19735","51.0","88.0"
"19736","22.0","85.0"
"19737","83.0","92.0"
"19738","85.0","48.0"
"19739","85.0","92.0"
"19740","85.0","90.0"
"19741","73.0","82.0"
"19742","18.0","52.0"
"19743","63.0","87.0"
"19744","50.0","48.0"
"19745","63.0","47.0"
"19746","15.0","95.0"
"19747","96.0","69.0"
"19748","96.0","91.0"
"19749","31.0","51.0"
"19750","59.0","49.0"
"19751","75.0","98.0"
"19752","96.0","51.0"
"19753","69.0","67.0"
"19754","92.0","89.0"
"19755","96.0","82.0"
"19756","67.0","70.0"
"19757","49.0","56.0"
"19758","85.0","65.0"
"19759","85.0","53.0"
"19760","91.0","77.0"
"19761","70.0","48.0"
"19762","98.0","99.0"
"19763","48.0","48.0"
"19764","39.0","60.0"
"19765","66.0","89.0"
"19766","60.0","61.0"
"19767","88.0","90.0"
"19768","85.0","83.0"
"19769","76.0","81.0"
"19770","100.0","67.0"
"19771","79.0","74.0"
"19772","63.0","52.0"
"19773","50.0","83.0"
"19774","83.0","74.0"
"19775","71.0","81.0"
"19776","94.0","87.0"
"19777","56.0","57.0"
"19778","78.0","71.0"
"19779","34.0","46.0"
"19780","62.0","67.0"
"19781","82.0","74.0"
"19782","42.0","50.0"
"19783","51.0","79.0"
"19784","63.0","78.0"
"19785","43.0","81.0"
"19786","50.0","49.0"
"19787","81.0","87.0"
"19788","63.0","70.0"
"19789","86.0","70.0"
"19790","92.0","91.0"
"19791","72.0","78.0"
"19792","78.0","63.0"
"19793","76.0","65.0"
"19794","84.0","63.0"
"19795","78.0","54.0"
"19796","57.0","59.0"
"19797","15.0","42.0"
"19798","69.0","77.0"
"19799","73.0","60.0"
"19800","96.0","54.0"
"19801","91.0","78.0"
"19802","58.0","97.0"
"19803","84.0","56.0"
"19804","51.0","58.0"
"19805","71.0","95.0"
"19806","63.0","82.0"
"19807","66.0","51.0"
"19808","50.0","80.0"
"19809","56.0","89.0"
"19810","57.0","46.0"
"19811","70.0","65.0"
"19812","84.0","62.0"
"19813","33.0","59.0"
"19814","64.0","94.0"
"19815","93.0","54.0"
"19816","100.0","58.0"
"19817","91.0","49.0"
"19818","56.0","59.0"
"19819","62.0","52.0"
"19820","98.0","68.0"
"19821","96.0","85.0"
"19822","61.0","99.0"
"19823","92.0","66.0"
"19824","58.0","67.0"
"19825","47.0","49.0"
"19826","87.0","70.0"
"19827","80.0","64.0"
"19828","54.0","53.0"
"19829","14.0","83.0"
"19830","98.0","76.0"
"19831","13.0","58.0"
"19832","64.0","81.0"
"19833","91.0","75.0"
"19834","24.0","71.0"
"19835","34.0","42.0"
"19836","51.0","85.0"
"19837","91.0","70.0"
"19838","86.0","90.0"
"19839","100.0","61.0"
"19840","37.0","41.0"
"19841","46.0","73.0"
"19842","86.0","80.0"
"19843","36.0","68.0"
"19844","52.0","93.0"
"19845","51.0","73.0"
"19846","69.0","94.0"
"19847","67.0","50.0"
"19848","60.0","99.0"
"19849","71.0","57.0"
"19850","65.0","79.0"
"19851","48.0","92.0"
"19852","67.0","58.0"
"19853","68.0","63.0"
"19854","74.0","85.0"
"19855","90.0","77.0"
"19856","67.0","83.0"
"19857","64.0","66.0"
"19858","54.0","87.0"
"19859","60.0","73.0"
"19860","72.0","67.0"
"19861","97.0","49.0"
"19862","99.0","89.0"
"19863","75.0","93.0"
"19864","84.0","98.0"
"19865","76.0","50.0"
"19866","96.0","51.0"
"19867","12.0","81.0"
"19868","54.0","79.0"
"19869","69.0","98.0"
"19870","77.0","71.0"
"19871","96.0","86.0"
"19872","53.0","62.0"
"19873","54.0","72.0"
"19874","89.0","64.0"
"19875","52.0","84.0"
"19876","29.0","65.0"
"19877","93.0","60.0"
"19878","71.0","68.0"
"19879","23.0","50.0"
"19880","89.0","96.0"
"19881","51.0","50.0"
"19882","27.0","64.0"
"19883","90.0","53.0"
"19884","88.0","57.0"
"19885","91.0","83.0"
"19886","65.0","63.0"
"19887","68.0","50.0"
"19888","58.0","63.0"
"19889","68.0","62.0"
"19890","59.0","76.0"
"19891","56.0","57.0"
"19892","74.0","44.0"
"19893","50.0","91.0"
"19894","85.0","65.0"
"19895","57.0","48.0"
"19896","89.0","58.0"
"19897","76.0","66.0"
"19898","96.0","70.0"
"19899","81.0","68.0"
"19900","79.0","85.0"
"19901","63.0","66.0"
"19902","92.0","82.0"
"19903","77.0","74.0"
"19904","73.0","87.0"
"19905","74.0","98.0"
"19906","80.0","74.0"
"19907","82.0","85.0"
"19908","48.0","81.0"
"19909","79.0","54.0"
"19910","87.0","41.0"
"19911","96.0","88.0"
"19912","96.0","58.0"
"19913","69.0","66.0"
"19914","42.0","58.0"
"19915","70.0","76.0"
"19916","97.0","76.0"
"19917","60.0","59.0"
"19918","63.0","63.0"
"19919","65.0","82.0"
"19920","85.0","81.0"
"19921","54.0","83.0"
"19922","23.0","74.0"
"19923","95.0","73.0"
"19924","100.0","51.0"
"19925","77.0","93.0"
"19926","80.0","53.0"
"19927","88.0","56.0"
"19928","73.0","68.0"
"19929","54.0","90.0"
"19930","92.0","58.0"
"19931","14.0","88.0"
"19932","65.0","79.0"
"19933","17.0","89.0"
"19934","18.0","67.0"
"19935","58.0","50.0"
"19936","63.0","67.0"
"19937","68.0","81.0"
"19938","91.0","98.0"
"19939","95.0","94.0"
"19940","89.0","76.0"
"19941","76.0","76.0"
"19942","96.0","72.0"
"19943","78.0","63.0"
"19944","98.0","90.0"
"19945","76.0","42.0"
"19946","63.0","49.0"
"19947","39.0","37.0"
"19948","91.0","67.0"
"19949","80.0","80.0"
"19950","89.0","64.0"
"19951","75.0","41.0"
"19952","94.0","85.0"
"19953","50.0","75.0"
"19954","75.0","95.0"
"19955","84.0","78.0"
"19956","55.0","81.0"
"19957","59.0","82.0"
"19958","58.0","43.0"
"19959","91.0","59.0"
"19960","43.0","92.0"
"19961","51.0","79.0"
"19962","81.0","96.0"
"19963","72.0","39.0"
"19964","89.0","99.0"
"19965","61.0","74.0"
"19966","57.0","70.0"
"19967","74.0","82.0"
"19968","87.0","64.0"
"19969","58.0","62.0"
"19970","63.0","59.0"
"19971","89.0","85.0"
"19972","49.0","74.0"
"19973","59.0","59.0"
"19974","71.0","99.0"
"19975","58.0","62.0"
"19976","84.0","61.0"
"19977","92.0","48.0"
"19978","91.0","59.0"
"19979","92.0","78.0"
"19980","95.0","65.0"
"19981","53.0","62.0"
"19982","89.0","89.0"
"19983","81.0","84.0"
"19984","78.0","67.0"
"19985","66.0","48.0"
"19986","37.0","71.0"
"19987","55.0","84.0"
"19988","79.0","88.0"
"19989","89.0","83.0"
"19990","54.0","76.0"
"19991","74.0","80.0"
"19992","70.0","47.0"
"19993","37.0","85.0"
"19994","84.0","71.0"
"19995","55.0","58.0"
"19996","93.0","79.0"
"19997","97.0","55.0"
"19998","64.0","53.0"
"19999","62.0","64.0"
"20000","26.0","91.0"
"20001","93.0","49.0"
"20002","27.0","61.0"
"20003","90.0","63.0"
"20004","16.0","70.0"
"20005","75.0","63.0"
"20006","72.0","74.0"
"20007","68.0","51.0"
"20008","13.0","77.0"
"20009","96.0","92.0"
"20010","71.0","72.0"
"20011","85.0","66.0"
"20012","87.0","91.0"
"20013","86.0","93.0"
"20014","49.0","85.0"
"20015","99.0","59.0"
"20016","75.0","95.0"
"20017","61.0","64.0"
"20018","89.0","84.0"
"20019","77.0","70.0"
"20020","70.0","79.0"
"20021","50.0","58.0"
"20022","61.0","100.0"
"20023","98.0","53.0"
"20024","61.0","77.0"
"20025","85.0","56.0"
"20026","42.0","85.0"
"20027","56.0","75.0"
"20028","88.0","80.0"
"20029","92.0","69.0"
"20030","85.0","77.0"
"20031","66.0","74.0"
"20032","82.0","93.0"
"20033","14.0","58.0"
"20034","60.0","98.0"
"20035","92.0","65.0"
"20036","51.0","72.0"
"20037","85.0","46.0"
"20038","43.0","84.0"
"20039","98.0","56.0"
"20040","84.0","55.0"
"20041","70.0","52.0"
"20042","82.0","82.0"
"20043","94.0","67.0"
"20044","55.0","79.0"
"20045","98.0","50.0"
"20046","78.0","63.0"
"20047","99.0","77.0"
"20048","74.0","58.0"
"20049","50.0","74.0"
"20050","25.0","80.0"
"20051","49.0","55.0"
"20052","63.0","74.0"
"20053","68.0","73.0"
"20054","62.0","54.0"
"20055","89.0","52.0"
"20056","31.0","37.0"
"20057","89.0","61.0"
"20058","72.0","65.0"
"20059","84.0","75.0"
"20060","88.0","71.0"
"20061","74.0","100.0"
"20062","96.0","95.0"
"20063","82.0","89.0"
"20064","70.0","64.0"
"20065","61.0","84.0"
"20066","65.0","83.0"
"20067","77.0","64.0"
"20068","81.0","77.0"
"20069","87.0","66.0"
"20070","96.0","73.0"
"20071","48.0","70.0"
"20072","78.0","96.0"
"20073","75.0","100.0"
"20074","23.0","87.0"
"20075","85.0","76.0"
"20076","67.0","56.0"
"20077","71.0","81.0"
"20078","72.0","70.0"
"20079","80.0","77.0"
"20080","64.0","86.0"
"20081","54.0","42.0"
"20082","73.0","67.0"
"20083","73.0","100.0"
"20084","55.0","62.0"
"20085","63.0","41.0"
"20086","15.0","80.0"
"20087","60.0","50.0"
"20088","38.0","51.0"
"20089","81.0","77.0"
"20090","75.0","53.0"
"20091","52.0","92.0"
"20092","51.0","100.0"
"20093","66.0","62.0"
"20094","80.0","87.0"
"20095","85.0","69.0"
"20096","77.0","73.0"
"20097","29.0","40.0"
"20098","15.0","67.0"
"20099","73.0","83.0"
"20100","55.0","74.0"
"20101","20.0","69.0"
"20102","56.0","68.0"
"20103","55.0","54.0"
"20104","90.0","49.0"
"20105","73.0","55.0"
"20106","48.0","99.0"
"20107","64.0","74.0"
"20108","95.0","75.0"
"20109","82.0","66.0"
"20110","95.0","65.0"
"20111","92.0","90.0"
"20112","22.0","84.0"
"20113","17.0","77.0"
"20114","51.0","55.0"
"20115","67.0","64.0"
"20116","60.0","66.0"
"20117","99.0","55.0"
"20118","35.0","71.0"
"20119","13.0","72.0"
"20120","97.0","93.0"
"20121","49.0","61.0"
"20122","62.0","71.0"
"20123","35.0","54.0"
"20124","81.0","79.0"
"20125","57.0","75.0"
"20126","100.0","66.0"
"20127","93.0","71.0"
"20128","89.0","85.0"
"20129","64.0","61.0"
"20130","54.0","95.0"
"20131","52.0","85.0"
"20132","12.0","65.0"
"20133","14.0","49.0"
"20134","57.0","54.0"
"20135","57.0","64.0"
"20136","100.0","56.0"
"20137","94.0","58.0"
"20138","93.0","48.0"
"20139","91.0","88.0"
"20140","85.0","77.0"
"20141","80.0","98.0"
"20142","68.0","69.0"
"20143","91.0","60.0"
"20144","93.0","90.0"
"20145","81.0","68.0"
"20146","51.0","74.0"
"20147","49.0","52.0"
"20148","55.0","55.0"
"20149","17.0","51.0"
"20150","80.0","79.0"
"20151","61.0","67.0"
"20152","59.0","73.0"
"20153","67.0","77.0"
"20154","96.0","81.0"
"20155","72.0","66.0"
"20156","72.0","76.0"
"20157","99.0","61.0"
"20158","22.0","61.0"
"20159","32.0","52.0"
"20160","64.0","86.0"
"20161","90.0","49.0"
"20162","86.0","90.0"
"20163","67.0","76.0"
"20164","90.0","59.0"
"20165","52.0","80.0"
"20166","57.0","89.0"
"20167","55.0","83.0"
"20168","20.0","83.0"
"20169","89.0","66.0"
"20170","15.0","56.0"
"20171","80.0","60.0"
"20172","55.0","48.0"
"20173","53.0","64.0"
"20174","62.0","77.0"
"20175","100.0","58.0"
"20176","31.0","75.0"
"20177","62.0","51.0"
"20178","73.0","61.0"
"20179","52.0","61.0"
"20180","33.0","65.0"
"20181","88.0","50.0"
"20182","65.0","54.0"
"20183","91.0","70.0"
"20184","83.0","91.0"
"20185","20.0","87.0"
"20186","96.0","80.0"
"20187","75.0","89.0"
"20188","93.0","57.0"
"20189","87.0","49.0"
"20190","94.0","58.0"
"20191","85.0","72.0"
"20192","63.0","50.0"
"20193","78.0","63.0"
"20194","87.0","92.0"
"20195","77.0","76.0"
"20196","100.0","61.0"
"20197","93.0","81.0"
"20198","50.0","40.0"
"20199","90.0","66.0"
"20200","61.0","56.0"
"20201","57.0","97.0"
"20202","43.0","50.0"
"20203","60.0","56.0"
"20204","56.0","92.0"
"20205","57.0","62.0"
"20206","56.0","82.0"
"20207","64.0","90.0"
"20208","53.0","56.0"
"20209","19.0","60.0"
"20210","50.0","80.0"
"20211","86.0","97.0"
"20212","92.0","66.0"
"20213","82.0","97.0"
"20214","54.0","51.0"
"20215","23.0","51.0"
"20216","65.0","71.0"
"20217","99.0","98.0"
"20218","54.0","59.0"
"20219","99.0","68.0"
"20220","76.0","89.0"
"20221","57.0","54.0"
"20222","53.0","75.0"
"20223","86.0","55.0"
"20224","97.0","96.0"
"20225","13.0","76.0"
"20226","73.0","89.0"
"20227","62.0","95.0"
"20228","59.0","37.0"
"20229","63.0","70.0"
"20230","64.0","52.0"
"20231","50.0","85.0"
"20232","58.0","89.0"
"20233","32.0","87.0"
"20234","72.0","67.0"
"20235","61.0","74.0"
"20236","97.0","55.0"
"20237","87.0","64.0"
"20238","88.0","81.0"
"20239","52.0","99.0"
"20240","95.0","81.0"
"20241","96.0","62.0"
"20242","98.0","58.0"
"20243","51.0","51.0"
"20244","100.0","63.0"
"20245","97.0","67.0"
"20246","79.0","56.0"
"20247","64.0","45.0"
"20248","84.0","76.0"
"20249","94.0","57.0"
"20250","70.0","79.0"
"20251","64.0","100.0"
"20252","56.0","88.0"
"20253","32.0","81.0"
"20254","75.0","72.0"
"20255","78.0","58.0"
"20256","70.0","49.0"
"20257","21.0","39.0"
"20258","64.0","96.0"
"20259","54.0","52.0"
"20260","79.0","98.0"
"20261","91.0","58.0"
"20262","76.0","73.0"
"20263","77.0","95.0"
"20264","92.0","88.0"
"20265","53.0","57.0"
"20266","44.0","52.0"
"20267","54.0","52.0"
"20268","93.0","50.0"
"20269","67.0","68.0"
"20270","66.0","99.0"
"20271","70.0","60.0"
"20272","79.0","57.0"
"20273","50.0","75.0"
"20274","100.0","75.0"
"20275","61.0","52.0"
"20276","72.0","50.0"
"20277","78.0","95.0"
"20278","87.0","84.0"
"20279","57.0","58.0"
"20280","85.0","96.0"
"20281","83.0","67.0"
"20282","40.0","37.0"
"20283","91.0","69.0"
"20284","48.0","98.0"
"20285","94.0","58.0"
"20286","65.0","76.0"
"20287","54.0","49.0"
"20288","76.0","81.0"
"20289","88.0","59.0"
"20290","90.0","55.0"
"20291","64.0","75.0"
"20292","74.0","75.0"
"20293","45.0","54.0"
"20294","61.0","62.0"
"20295","16.0","97.0"
"20296","67.0","74.0"
"20297","74.0","74.0"
"20298","53.0","57.0"
"20299","75.0","98.0"
"20300","76.0","98.0"
"20301","72.0","72.0"
"20302","65.0","54.0"
"20303","69.0","66.0"
"20304","70.0","74.0"
"20305","66.0","84.0"
"20306","13.0","48.0"
"20307","67.0","53.0"
"20308","99.0","70.0"
"20309","51.0","86.0"
"20310","61.0","70.0"
"20311","90.0","60.0"
"20312","61.0","62.0"
"20313","15.0","89.0"
"20314","53.0","85.0"
"20315","41.0","48.0"
"20316","90.0","64.0"
"20317","67.0","90.0"
"20318","22.0","70.0"
"20319","35.0","56.0"
"20320","66.0","96.0"
"20321","63.0","82.0"
"20322","89.0","67.0"
"20323","88.0","75.0"
"20324","73.0","60.0"
"20325","100.0","83.0"
"20326","99.0","89.0"
"20327","12.0","84.0"
"20328","64.0","43.0"
"20329","65.0","72.0"
"20330","56.0","57.0"
"20331","88.0","62.0"
"20332","54.0","68.0"
"20333","77.0","80.0"
"20334","66.0","67.0"
"20335","54.0","65.0"
"20336","14.0","43.0"
"20337","85.0","69.0"
"20338","90.0","66.0"
"20339","81.0","79.0"
"20340","14.0","76.0"
"20341","94.0","96.0"
"20342","69.0","82.0"
"20343","66.0","67.0"
"20344","75.0","61.0"
"20345","53.0","61.0"
"20346","91.0","82.0"
"20347","93.0","61.0"
"20348","89.0","91.0"
"20349","84.0","79.0"
"20350","94.0","86.0"
"20351","100.0","86.0"
"20352","79.0","68.0"
"20353","62.0","61.0"
"20354","45.0","43.0"
"20355","54.0","48.0"
"20356","13.0","97.0"
"20357","99.0","73.0"
"20358","54.0","75.0"
"20359","52.0","38.0"
"20360","24.0","65.0"
"20361","12.0","70.0"
"20362","52.0","96.0"
"20363","44.0","63.0"
"20364","81.0","53.0"
"20365","25.0","64.0"
"20366","63.0","91.0"
"20367","61.0","46.0"
"20368","51.0","56.0"
"20369","66.0","54.0"
"20370","86.0","59.0"
"20371","98.0","89.0"
"20372","99.0","37.0"
"20373","78.0","91.0"
"20374","84.0","53.0"
"20375","17.0","59.0"
"20376","48.0","72.0"
"20377","63.0","66.0"
"20378","58.0","67.0"
"20379","70.0","48.0"
"20380","61.0","85.0"
"20381","91.0","81.0"
"20382","34.0","82.0"
"20383","56.0","49.0"
"20384","93.0","81.0"
"20385","56.0","81.0"
"20386","99.0","50.0"
"20387","77.0","83.0"
"20388","76.0","61.0"
"20389","65.0","65.0"
"20390","50.0","76.0"
"20391","59.0","61.0"
"20392","68.0","58.0"
"20393","85.0","82.0"
"20394","83.0","77.0"
"20395","70.0","58.0"
"20396","16.0","76.0"
"20397","66.0","95.0"
"20398","81.0","84.0"
"20399","96.0","74.0"
"20400","66.0","54.0"
"20401","83.0","53.0"
"20402","99.0","90.0"
"20403","99.0","83.0"
"20404","67.0","78.0"
"20405","54.0","61.0"
"20406","22.0","69.0"
"20407","25.0","82.0"
"20408","73.0","98.0"
"20409","100.0","88.0"
"20410","40.0","58.0"
"20411","45.0","50.0"
"20412","61.0","81.0"
"20413","81.0","64.0"
"20414","61.0","76.0"
"20415","57.0","94.0"
"20416","90.0","65.0"
"20417","43.0","82.0"
"20418","99.0","98.0"
"20419","62.0","49.0"
"20420","63.0","65.0"
"20421","89.0","99.0"
"20422","61.0","84.0"
"20423","62.0","89.0"
"20424","86.0","61.0"
"20425","75.0","62.0"
"20426","63.0","54.0"
"20427","69.0","80.0"
"20428","71.0","76.0"
"20429","63.0","95.0"
"20430","89.0","70.0"
"20431","71.0","36.0"
"20432","88.0","82.0"
"20433","73.0","52.0"
"20434","52.0","83.0"
"20435","77.0","65.0"
"20436","94.0","48.0"
"20437","99.0","87.0"
"20438","89.0","56.0"
"20439","53.0","52.0"
"20440","23.0","64.0"
"20441","87.0","73.0"
"20442","21.0","69.0"
"20443","71.0","51.0"
"20444","75.0","71.0"
"20445","63.0","89.0"
"20446","55.0","40.0"
"20447","93.0","55.0"
"20448","53.0","89.0"
"20449","94.0","89.0"
"20450","46.0","82.0"
"20451","59.0","53.0"
"20452","75.0","56.0"
"20453","76.0","63.0"
"20454","96.0","89.0"
"20455","55.0","93.0"
"20456","52.0","82.0"
"20457","55.0","50.0"
"20458","52.0","98.0"
"20459","49.0","50.0"
"20460","49.0","89.0"
"20461","100.0","89.0"
"20462","97.0","62.0"
"20463","97.0","89.0"
"20464","21.0","43.0"
"20465","24.0","70.0"
"20466","76.0","79.0"
"20467","78.0","60.0"
"20468","59.0","52.0"
"20469","54.0","71.0"
"20470","34.0","69.0"
"20471","91.0","82.0"
"20472","49.0","61.0"
"20473","71.0","100.0"
"20474","64.0","72.0"
"20475","60.0","61.0"
"20476","91.0","66.0"
"20477","92.0","60.0"
"20478","91.0","52.0"
"20479","88.0","77.0"
"20480","86.0","82.0"
"20481","81.0","54.0"
"20482","84.0","73.0"
"20483","56.0","55.0"
"20484","60.0","52.0"
"20485","71.0","87.0"
"20486","62.0","79.0"
"20487","73.0","65.0"
"20488","56.0","69.0"
"20489","60.0","74.0"
"20490","55.0","64.0"
"20491","50.0","70.0"
"20492","42.0","73.0"
"20493","51.0","94.0"
"20494","66.0","94.0"
"20495","79.0","67.0"
"20496","30.0","66.0"
"20497","57.0","100.0"
"20498","74.0","93.0"
"20499","98.0","56.0"
"20500","17.0","73.0"
"20501","62.0","77.0"
"20502","32.0","40.0"
"20503","58.0","91.0"
"20504","59.0","90.0"
"20505","59.0","55.0"
"20506","80.0","58.0"
"20507","84.0","85.0"
"20508","54.0","76.0"
"20509","51.0","98.0"
"20510","66.0","56.0"
"20511","37.0","52.0"
"20512","49.0","63.0"
"20513","88.0","71.0"
"20514","66.0","90.0"
"20515","25.0","53.0"
"20516","49.0","52.0"
"20517","87.0","77.0"
"20518","54.0","95.0"
"20519","24.0","95.0"
"20520","65.0","74.0"
"20521","58.0","87.0"
"20522","77.0","54.0"
"20523","86.0","63.0"
"20524","62.0","69.0"
"20525","56.0","48.0"
"20526","75.0","53.0"
"20527","80.0","96.0"
"20528","56.0","93.0"
"20529","83.0","60.0"
"20530","51.0","98.0"
"20531","82.0","90.0"
"20532","81.0","91.0"
"20533","52.0","64.0"
"20534","79.0","56.0"
"20535","83.0","50.0"
"20536","97.0","81.0"
"20537","61.0","88.0"
"20538","84.0","66.0"
"20539","90.0","100.0"
"20540","82.0","77.0"
"20541","69.0","76.0"
"20542","18.0","73.0"
"20543","33.0","100.0"
"20544","15.0","92.0"
"20545","61.0","78.0"
"20546","92.0","55.0"
"20547","13.0","61.0"
"20548","18.0","48.0"
"20549","27.0","85.0"
"20550","66.0","61.0"
"20551","21.0","81.0"
"20552","92.0","90.0"
"20553","97.0","50.0"
"20554","97.0","70.0"
"20555","64.0","61.0"
"20556","75.0","90.0"
"20557","90.0","76.0"
"20558","81.0","75.0"
"20559","99.0","72.0"
"20560","49.0","50.0"
"20561","92.0","40.0"
"20562","74.0","56.0"
"20563","37.0","37.0"
"20564","67.0","61.0"
"20565","74.0","89.0"
"20566","85.0","64.0"
"20567","72.0","71.0"
"20568","75.0","71.0"
"20569","91.0","40.0"
"20570","84.0","62.0"
"20571","64.0","51.0"
"20572","15.0","91.0"
"20573","66.0","66.0"
"20574","20.0","69.0"
"20575","97.0","78.0"
"20576","59.0","73.0"
"20577","88.0","60.0"
"20578","16.0","73.0"
"20579","61.0","96.0"
"20580","52.0","79.0"
"20581","82.0","49.0"
"20582","75.0","94.0"
"20583","62.0","50.0"
"20584","91.0","88.0"
"20585","61.0","98.0"
"20586","79.0","77.0"
"20587","90.0","93.0"
"20588","75.0","83.0"
"20589","81.0","64.0"
"20590","59.0","88.0"
"20591","56.0","83.0"
"20592","98.0","79.0"
"20593","59.0","72.0"
"20594","61.0","67.0"
"20595","78.0","70.0"
"20596","55.0","93.0"
"20597","20.0","97.0"
"20598","79.0","44.0"
"20599","52.0","98.0"
"20600","97.0","52.0"
"20601","63.0","94.0"
"20602","85.0","99.0"
"20603","59.0","74.0"
"20604","64.0","60.0"
"20605","80.0","67.0"
"20606","61.0","75.0"
"20607","87.0","61.0"
"20608","75.0","59.0"
"20609","96.0","51.0"
"20610","75.0","92.0"
"20611","19.0","58.0"
"20612","52.0","97.0"
"20613","60.0","60.0"
"20614","90.0","81.0"
"20615","89.0","92.0"
"20616","54.0","93.0"
"20617","99.0","55.0"
"20618","66.0","56.0"
"20619","92.0","64.0"
"20620","19.0","72.0"
"20621","39.0","37.0"
"20622","41.0","68.0"
"20623","60.0","49.0"
"20624","95.0","54.0"
"20625","51.0","87.0"
"20626","54.0","74.0"
"20627","16.0","54.0"
"20628","98.0","77.0"
"20629","65.0","75.0"
"20630","38.0","50.0"
"20631","95.0","71.0"
"20632","60.0","62.0"
"20633","78.0","91.0"
"20634","19.0","63.0"
"20635","56.0","99.0"
"20636","21.0","71.0"
"20637","83.0","71.0"
"20638","50.0","64.0"
"20639","74.0","87.0"
"20640","75.0","83.0"
"20641","85.0","66.0"
"20642","93.0","59.0"
"20643","76.0","70.0"
"20644","91.0","78.0"
"20645","22.0","54.0"
"20646","78.0","52.0"
"20647","53.0","80.0"
"20648","58.0","69.0"
"20649","99.0","81.0"
"20650","62.0","64.0"
"20651","59.0","69.0"
"20652","13.0","76.0"
"20653","19.0","63.0"
"20654","94.0","99.0"
"20655","53.0","96.0"
"20656","96.0","85.0"
"20657","62.0","87.0"
"20658","81.0","86.0"
"20659","63.0","78.0"
"20660","92.0","68.0"
"20661","83.0","74.0"
"20662","49.0","37.0"
"20663","80.0","66.0"
"20664","54.0","76.0"
"20665","37.0","72.0"
